,Event,Section,round,color,Oponent USCF,Oponent name,Rating,Result
15,73RD NEW HAMPSHIRE OPEN,UNDER 1800,4,B,12538350,MICHAEL O D MOORE,1709 => 1727 (R),L
16,GAIL S. LINGNER MEMORIAL,OPEN,1,B,12523634,TODD TSAKIRIS,1756 => 1719 (R),L
17,GAIL S. LINGNER MEMORIAL,OPEN,2,W,12633241,JAMES E DONAHUE,1716 => 1687 (R),D
2,BIG MONEY SWISS,OPEN,3,W,14159528,MAXWELL HELLER BENNETT,1803 => 1769 (R),W
3,49TH ANNUAL EASTERN OPEN!,UNDER 1900 SECTION,3,W,17103100,ERIC CHE LIU,1857 => 1871 (R),L
4,49TH ANNUAL EASTERN OPEN!,UNDER 1900 SECTION,5,B,13564905,AUGUSTO E GUTIERREZ,1871 => 1871 (R),L
5,49TH ANNUAL EASTERN OPEN!,UNDER 1900 SECTION,6,W,10639212,ARTHUR S ANTLER,1808 => 1800 (R),W
6,49TH ANNUAL EASTERN OPEN!,UNDER 1900 SECTION,7,W,30170409,ANGELINA VERMA,1859 => 1829 (R),L
7,EVERT SIISKONEN MEMORIAL,PREMIER,1,W,11015328,MICHAEL URBONAS,1882 => 1885 (R),L
8,5TH_BOSTON_ELITE_THANKSGIVING_FIDE_,U2000,3,W,16938972,LEO JAMES MARZORATTI,1830 => 1811 (R),L
9,5TH_BOSTON_ELITE_THANKSGIVING_FIDE_,U2000,5,W,12454998,STEPHEN GRADIJAN,1803 => 1800 (R),W
10,ERNEST FANDREYER MEMORIAL,PREMIER,3,W,12413721,DAVID J COUTURE,1802 => 1833 (R),L
11,89TH GREATER BOSTON OPEN,U2000,4,W,12454998,STEPHEN GRADIJAN,1800 => 1800 (R),L
2,REGGIE BOONE MEMORIAL,OPEN,5,W,10005434,ROBERT T SECINO,1929 => 1908 (R),W
3,BIG MONEY SWISS,OPEN,2,B,30644252,CARTER JAY ZSITTNIK,1944 => 1947 (R),L
4,BIG MONEY SWISS,OPEN,4,W,30300929,IBRAHIM F BUKHARI,1926 => 1928 (R),L
5,13TH ANNUAL BOSTON CHESS CONGRESS,UNDER 2100 SECTION,5,B,13794896,RAMIN FARZANEH-FAR,1993 => 1961 (R),D
6,EVERT SIISKONEN MEMORIAL,PREMIER,3,W,10481376,ALONZO H ROSS,1900 => 1900 (R),W
7,HARRY NELSON PILLSBURY MEMORIAL,UNDER 2000,1,B,10005434,ROBERT T SECINO,1917 => 1911 (R),D
8,HARRY NELSON PILLSBURY MEMORIAL,UNDER 2000,4,W,10481376,ALONZO H ROSS,1924 => 1900 (R),W
9,1ST TANA OSCA STONEHILL OPEN,OPEN CHAMPIONSHIP,1,W,32023910,KABHILAN S,1974 => 1987 (R),L
10,ERNEST FANDREYER MEMORIAL,PREMIER,1,W,12401616,RAYMOND PAULSON,1971 => 1989 (R),L
11,2024 CONNECTICUT STATE CHAMPIONSHIP,U2200,2,W,12139250,MARK R BOURQUE,1968 => 1938 (R),D
12,WACHUSETT CLUB CHAMPIONSHIP,OPEN,2,W,10005434,ROBERT T SECINO,1911 => 1900 (R),W
13,WACHUSETT CLUB CHAMPIONSHIP,OPEN,5,B,10481376,ALONZO H ROSS,1900 => 1909 (R),D
14,ROCCO PASQUALE MEMORIAL,OPEN,1,B,10011965,ROGER CAPPALLO,1935 => 1956 (R),L
15,ROCCO PASQUALE MEMORIAL,OPEN,3,B,10481376,ALONZO H ROSS,1900 => 1900 (R),L
2,REGGIE BOONE MEMORIAL,OPEN,2,W,32008093,FEDERICO SANTONI,2009 => 2036 (R),L
3,BIG MONEY SWISS,OPEN,1,W,16378663,MR. DHAIRYA M MEHTA,2086 => 2082 (R),L
4,13TH ANNUAL BOSTON CHESS CONGRESS,UNDER 2100 SECTION,1,W,31845989,MUHAMMED SINAN GONULLU,2090 => 2131 (R),L
5,13TH ANNUAL BOSTON CHESS CONGRESS,UNDER 2100 SECTION,3,B,12534712,ALAN CURTIS PRICE,2037 => 2040 (R),L
6,HARRY NELSON PILLSBURY MEMORIAL,UNDER 2000,2,W,32023910,KABHILAN S,2007 => 2015 (R),L
7,2024 CONNECTICUT STATE CHAMPIONSHIP,U2200,3,B,12666518,CHRIS BROOKS,2054 => 2043 (R),L
8,WACHUSETT CLUB CHAMPIONSHIP,OPEN,6,W,32008093,FEDERICO SANTONI,2040 => 2087 (R),L
