,Event,Section,round,color,Oponent USCF,Oponent name,Rating,Result
42,BILLERICA SEPTEMBER SWISS 2022- OPE,OPEN,1,W,12481292,JOHN P VAUGHAN,1936 => 1937 (R),D
43,BILLERICA JULY SWISS 2022,OPEN,1,W,12401616,RAYMOND PAULSON,1943 => 1969 (R),L
2,MARCH QUADS,QUAD 2,1,W,32008093,FEDERICO SANTONI,2015 => 2021 (R),D
3,MARCH QUADS,QUAD 2,2,B,15922026,FRANKLIN PHILLIP LEWIS,2050 => 2051 (R),D
4,MARCH QUADS,QUAD 2,3,W,10120560,MICHAEL P CAREY,2063 => 2062 (R),D
5,PLAY UP CHALLENGE,OPEN,3,B,12595285,JOSEPH PERL,2057 => 2056 (R),W
6,FEBRUARY QUADS,QUAD 1,3,B,16237733,YUZE LUKE JI,2013 => 1986 (R),W
7,HARRY NELSON PILLSBURY MEMORIAL,MAJOR,3,W,15214147,HOLDEN CHALFANT,2040 => 2018 (R),W
8,5TH_BOSTON_ELITE_THANKSGIVING_FIDE_,PREMIER,6,B,16099404,HRISHIKESH SAI VEDULA,2089 => 2084 (R),D
9,13TH ANNUAL HARTFORD OPEN!,MAJOR SECTION!,1,W,16378663,MR. DHAIRYA M MEHTA,2074 => 2077 (R),W
10,13TH ANNUAL HARTFORD OPEN!,MAJOR SECTION!,3,W,31319470,MARZOUQ CHOWDHURY,2049 => 2061 (R),D
11,OCTOBER QUADS,QUAD 1,3,W,10120560,MICHAEL P CAREY,2000 => 2016 (R),D
12,83RD NEW ENGLAND OPEN,CHAMPIONSHIP,3,W,15400865,WYATT HENDRIX,2078 => 2052 (R),D
13,83RD NEW ENGLAND OPEN,CHAMPIONSHIP,5,W,16552308,PRAGYAN SRIRAM,2042 => 2012 (R),W
14,QUADS,QUAD 2-3,2,W,15110208,JOHN ARCHIBALD,2019 => 2035 (R),L
15,73RD NEW HAMPSHIRE OPEN,OPEN,2,B,30425013,KEVIN ZHAO,2051 => 2078 (R),L
16,BCF BIG MONEY SWISS,OPEN,2,B,30359466,CHARLIE CRESWELL,2020 => 1989 (R),W
17,NEW ENGLAND CLASS CHAMPIONSHIP,MASTER/EXPERT,1,B,30425013,KEVIN ZHAO,2032 => 2033 (R),D
18,92ND MASSACHUSETTS OPEN,CHAMPIONSHIP,5,W,15903686,ETHAN KOZOWER,2012 => 2052 (R),L
19,BARRY S. SPIEGEL CUP,ELEMENTARY SCHOOL,1,B,30264362,SHAWN XU,2094 => 2077 (R),W
20,BARRY S. SPIEGEL CUP,ELEMENTARY SCHOOL,4,B,30425013,KEVIN ZHAO,2054 => 2069 (R),L
21,1ST PENGUIN FESTIVAL,EMPEROR (1600+ USCF),2,W,15922026,FRANKLIN PHILLIP LEWIS,2050 => 2029 (R),D
22,BLACK DIAMOND PREMIER,OPEN,2,W,13885980,JAY KRISHNA YALAMANCHILI,2029 => 2010 (R),W
23,1ST WARNER OPEN,PREMIER (1600+),3,W,16196088,SASHA ARTHUR KAGLE,2065 => 2080 (R),L
24,HARRY NELSON PILLSBURY MEMORIAL,OPEN,1,B,14991055,XIAOMAN CHU,2081 => 2143 (R),L
25,BCF FALL FESTIVAL,OPEN,3,B,14958088,DAVID KATSMAN,2065 => 2064 (R),L
26,BCF FALL FESTIVAL,OPEN,6,B,15922026,FRANKLIN PHILLIP LEWIS,2048 => 2040 (R),L
27,2023 NH AMATEUR CHAMPIONSHIP,CHAMPIONSHIP,4,W,10031443,MATTHEW DEREK MEREDITH,2056 => 2035 (R),D
28,$15 OPEN OCT,OPEN,1,B,12911045,DANIEL ROBERT GRAZIAN,2056 => 2018 (R),D
29,FALL EQUINOX SWISS,OPEN,2,B,30200342,KATERYNA ODNOROZHENKO,2060 => 2069 (R),L
30,FALL EQUINOX SWISS,OPEN,4,B,10120560,MICHAEL P CAREY,2045 => 2046 (R),L
31,125TH RHODE ISLAND OPEN CHESS TOURNAMENT,OPEN,1,B,16429310,DATTASAI KILARI,2028 => 2028 (R),L
32,BILLERICA JANUARY SWISS 2023,OPEN,3,B,10011191,ARTHUR P NUGENT,2000 => 2000 (R),L
33,BILLERICA SEPTEMBER SWISS 2022- OPE,OPEN,3,W,10011191,ARTHUR P NUGENT,2000 => 2000 (R),D
2,PLAY UP CHALLENGE,OPEN,1,W,13679247,ANTON BARASH,2183 => 2185 (R),D
3,FEBRUARY QUADS,QUAD 1,1,B,12929219,ZACHARY T CALDERON,2139 => 2143 (R),D
4,FEBRUARY QUADS,QUAD 1,2,W,15110208,JOHN ARCHIBALD,2143 => 2136 (R),W
5,BLACK DIAMOND PREMIER,PREMIER,2,B,16099404,HRISHIKESH SAI VEDULA,2133 => 2116 (R),W
6,BLACK DIAMOND PREMIER,PREMIER,3,W,30200342,KATERYNA ODNOROZHENKO,2142 => 2136 (R),W
7,BLACK DIAMOND PREMIER,PREMIER,4,B,30359466,CHARLIE CRESWELL,2145 => 2163 (R),L
8,HARRY NELSON PILLSBURY MEMORIAL,MAJOR,4,B,32008093,FEDERICO SANTONI,2108 => 2064 (R),W
9,13TH ANNUAL HARTFORD OPEN!,MAJOR SECTION!,2,B,16429310,DATTASAI KILARI,2105 => 2141 (R),L
10,13TH ANNUAL HARTFORD OPEN!,MAJOR SECTION!,4,B,16608942,CHLOE GAW,2113 => 2115 (R),L
11,BIG MONEY SWISS,PLAY UP CHALLENGE,1,W,11434801,WILLIAM COLLINS,2109 => 2099 (R),W
12,83RD NEW ENGLAND OPEN,CHAMPIONSHIP,1,W,13679247,ANTON BARASH,2177 => 2194 (R),L
13,83RD NEW ENGLAND OPEN,CHAMPIONSHIP,6,B,13228778,RYAN YOUNG,2120 => 2128 (R),D
14,BCF BIG MONEY SWISS,OPEN,3,B,15842414,ANSH YADAWAD,2117 => 2122 (R),L
15,1ST CONCORD OPEN,PREMIER (1700+ USCF),1,B,13734697,GERALD FIELD POTORSKI,2122 => 2105 (R),D
16,1ST PENGUIN FESTIVAL,EMPEROR (1600+ USCF),1,B,15714654,HENRY HE,2187 => 2184 (R),L
17,BLACK DIAMOND PREMIER,OPEN,4,W,15714654,HENRY HE,2182 => 2187 (R),L
18,BIG MONEY SWISS,OPEN,4,B,30200342,KATERYNA ODNOROZHENKO,2126 => 2141 (R),L
19,NEW ENGLAND GRAND PRIX INAUGURAL EV,PREMIER (1600+)/U2125,4,W,12653439,ROBERT P COUSINS,2121 => 2125 (R),L
20,88TH GREATER BOSTON OPEN,U2200,3,W,31443351,ANDY ZHANG,2141 => 2045 (R),L
21,BILLERICA APRIL SWISS 2023,PREMIER,1,B,12129900,KEVIN L COTREAU,2159 => 2172 (R),L
22,BILLERICA MARCH SWISS 2023,OPEN,1,B,12129900,KEVIN L COTREAU,2142 => 2159 (R),L
23,BILLERICA FEBRUARY SWISS 2023,OPEN,1,W,12129900,KEVIN L COTREAU,2160 => 2142 (R),L
2,PLAY UP CHALLENGE,OPEN,2,W,12846607,ANDREW HOY,2242 => 2247 (R),D
3,BIG MONEY SWISS,PLAY UP CHALLENGE,3,B,12846607,ANDREW HOY,2233 => 2228 (R),L
4,83RD NEW ENGLAND OPEN,CHAMPIONSHIP,4,B,10025265,HENRY L TERRIE III,2200 => 2200 (R),D
5,1ST CONCORD OPEN,PREMIER (1700+ USCF),2,W,14688723,JOSEPH TRUELSON,2240 => 2249 (R),L
6,NEW ENGLAND CLASS CHAMPIONSHIP,MASTER/EXPERT,2,W,14688723,JOSEPH TRUELSON,2272 => 2240 (R),W
7,NEW ENGLAND CLASS CHAMPIONSHIP,MASTER/EXPERT,3,W,15742464,ERIC Z FENG,2273 => 2283 (R),L
8,NEW ENGLAND CLASS CHAMPIONSHIP,MASTER/EXPERT,4,B,10010985,CHRISTOPHER W CHASE,2266 => 2274 (R),L
9,92ND MASSACHUSETTS OPEN,CHAMPIONSHIP,3,W,10025265,HENRY L TERRIE III,2200 => 2200 (R),L
10,BLACK DIAMOND PREMIER,OPEN,3,B,30698398,MIKAYEL MKRTCHYAN,2292 => 2297 (R),D
11,BIG MONEY SWISS,OPEN,1,W,12846607,ANDREW HOY,2227 => 2230 (R),L
12,NEW ENGLAND GRAND PRIX INAUGURAL EV,PREMIER (1600+)/U2125,2,B,14688723,JOSEPH TRUELSON,2285 => 2294 (R),L
13,BCF FALL FESTIVAL,OPEN,2,W,30698398,MIKAYEL MKRTCHYAN,2273 => 2268 (R),L
14,$15 OPEN AUG,OPEN,1,B,14688723,JOSEPH TRUELSON,2285 => 2288 (R),L
2,FALL FESTIVAL,OPEN,3,W,32082678,CAIUS EMILIAN KEMPE,2315 => 2299 (R),D
3,ORIGAMI OPEN,WASHI (1700+USCF) FIDE RATED!,3,W,16434545,RAJESH SHANMUGASUNDARAM,2329 => 2323 (R),L
4,126TH RHODE ISLAND OPEN,OPEN,1,B,16434545,RAJESH SHANMUGASUNDARAM,2346 => 2350 (R),L
2,PLAY UP CHALLENGE,OPEN,4,W,12513936,ALEXANDER IVANOV,2456 => 2453 (R),L
3,HARRY NELSON PILLSBURY MEMORIAL,MAJOR,1,W,12513936,ALEXANDER IVANOV,2455 => 2455 (R),L
4,5TH_BOSTON_ELITE_THANKSGIVING_FIDE_,PREMIER,1,W,13433622,DENYS K SHMELOV,2442 => 2441 (R),L
5,FALL FESTIVAL,OPEN,2,B,12513936,ALEXANDER IVANOV,2461 => 2460 (R),L
6,ORIGAMI OPEN,WASHI (1700+USCF) FIDE RATED!,1,B,12513936,ALEXANDER IVANOV,2455 => 2461 (R),L
7,BIG MONEY SWISS,PLAY UP CHALLENGE,4,B,12513936,ALEXANDER IVANOV,2453 => 2455 (R),L
8,BCF BIG MONEY SWISS,OPEN,3,W,12566496,YAACOV NOROWITZ,2492 => 2493 (R),L
2,BIG MONEY SWISS,PLAY UP CHALLENGE,2,W,15524414,JIANCHAO ZHOU,2687 => 2687 (R),L
