,Event,Section,round,color,Oponent USCF,Oponent name,Rating,Result
3,2024 NORTH AMERICAN YOUTH,U10-GIRLS,1,W,30528417,AASHVI SRI RANGAMREDDY,1536 => 1541 (R),W
4,2024 NORTH AMERICAN YOUTH,U10-GIRLS,8,B,17305578,TANISHA SAHA,1573 => 1556 (R),W
5,2024 NORTH AMERICAN YOUTH,U10-GIRLS,9,W,30541277,GRACE OFIA NUOYI WANG,1510 => 1709 (R),W
6,5TH_BOSTON_ELITE_THANKSGIVING_FIDE_,U2000,5,B,30097328,AUSTIN JOSEPH REHEISER,1518 => 1485 (R),W
7,MCC - 2024-11,OPEN,4,W,30071216,CONNOR XIANG LIU,1531 => 1592 (R),W
8,2ND SPIEGEL CUP QUALIFIER,GRADES K-5,4,W,32019009,WILLIAM HETING WANG,1552 => 1679 (R),L
9,MCC - 2024-10,OPEN,4,B,30071216,CONNOR XIANG LIU,1547 => 1531 (R),D
10,13TH ANNUAL HARTFORD OPEN!,UNDER 2100 SECTION,4,B,31235176,ANI SARGSYAN,1594 => 1601 (R),D
11,OCTOBER QUADS,QUAD 3,2,B,31984723,THIBAULT PEBRIER,1599 => 1685 (R),D
12,MCC - 2024-09,OPEN,2,B,14856208,PATRICK SULLIVAN,1574 => 1560 (R),D
13,83RD NEW ENGLAND OPEN,UNDER 2000,2,B,31665965,MARCUS FARZANEH-FAR,1515 => 1599 (R),L
14,83RD NEW ENGLAND OPEN,UNDER 2000,6,B,16957835,RENE A. MINALGA-RHEAULT,1512 => 1501 (R),W
15,AUGUST ATTACK,OPEN,4,B,30286153,TYERA L ZWEYGARDT,1544 => 1549 (R),L
16,BCF BIG MONEY SWISS,U1900,3,W,16354562,ROLAND GABRIEL EKSTROM,1521 => 1602 (R),W
17,BCF BIG MONEY SWISS,U1900,4,B,30674358,REM YANG,1575 => 1599 (R),W
18,1ST CONCORD OPEN,UNDER 1925,3,W,15979264,ARJUN DASARI,1594 => 1617 (R),D
19,NEW ENGLAND CLASS CHAMPIONSHIP,CLASS B,1,W,30477200,BOWEN YU,1508 => 1611 (R),D
20,NEW ENGLAND CLASS CHAMPIONSHIP,CLASS B,3,W,12933153,MARIANO RIVERA,1596 => 1672 (R),L
21,NEW ENGLAND CLASS CHAMPIONSHIP,CLASS B,5,W,16731952,EVAN CHANG,1529 => 1550 (R),D
22,MARTIN LAINE MEMORIAL,U1600,3,W,30382223,GEORGE JORDY,1526 => 1636 (R),L
23,MARTIN LAINE MEMORIAL,U1600,5,B,12540942,MICHAEL P BERGERON,1537 => 1521 (R),W
24,BCC MAY QUADS,QUAD 2,2,B,30305579,EMMA LINYUE ZHANG,1535 => 1608 (R),L
25,BCC MAY QUADS,QUAD 2,3,B,16869825,KEVINDU KINAL PERERA,1578 => 1564 (R),D
26,16TH ANNUAL OPEN AT FOXWOODS,UNDER 1800,3,B,30337737,LIAM H KIM,1551 => 1538 (R),L
27,HURVITZ CUP,GRADES K-5,4,W,30319128,YANYEE LI,1527 => 1517 (R),W
28,BCF MARCH QUADS,QUAD 3,2,W,17026676,TIANJUN CHEN,1539 => 1509 (R),W
29,BCF MARCH QUADS,QUAD 3,3,B,12912297,JUSTIN RALPH BALDOVINO GUERRA,1512 => 1507 (R),D
30,JANUARY QUADS,QUAD 4,1,W,31330166,DYLAN BARRIERO,1517 => 1466 (R),W
31,JANUARY QUADS,QUAD 4,2,B,30305579,EMMA LINYUE ZHANG,1530 => 1491 (R),W
32,JANUARY QUADS,QUAD 4,3,B,17182781,JIANDA LIU,1560 => 1629 (R),L
33,1ST RAR OPEN,UNDER 2025,4,B,31309737,DANIEL N RAMAKRISHNA,1550 => 1500 (R),W
34,HARRY NELSON PILLSBURY MEMORIAL,U2050,2,B,30048697,CHRIS CUI,1577 => 1546 (R),W
35,DECEMBER QUADS,SMALL SWISS,1,B,30644252,CARTER JAY ZSITTNIK,1524 => 1540 (R),W
36,DECEMBER QUADS,SMALL SWISS,2,W,17182781,JIANDA LIU,1547 => 1538 (R),D
37,NOVEMBER 4 QUADS,QUAD 6,1,W,16988211,HARRY LI,1577 => 1550 (R),D
38,NOVEMBER 4 QUADS,QUAD 6,2,B,31419551,ZACH ELLINOR,1504 => 1478 (R),W
39,2023 NH AMATEUR CHAMPIONSHIP,U1800,4,B,15540607,JOE RAY,1525 => 1541 (R),L
40,$15 OPEN OCT,U1800,4,B,17182781,JIANDA LIU,1548 => 1555 (R),L
41,OCTOBER QUADS,QUAD 3,1,B,17348162,RAY XUE,1549 => 1523 (R),L
42,OCTOBER QUADS,QUAD 3,2,W,31322762,BEN PALMER,1584 => 1639 (R),L
43,FALL EQUINOX SWISS,U1800,2,W,17348162,RAY XUE,1525 => 1596 (R),L
44,SEPTEMBER QUADS,QUAD 4,3,W,16923000,CHRISTIAN Y LI,1564 => 1595 (R),L
45,82ND NEW ENGLAND OPEN,UNDER 1800,1,B,11393012,STEPHEN W SAVAGE,1558 => 1523 (R),D
46,82ND NEW ENGLAND OPEN,UNDER 1800,3,B,17324391,VENKAT DEVARSHI DEVATA,1516 => 1465 (R),W
47,END OF SUMMER SWISS,U1800,4,B,16433076,GREGORY ROMANOVSKY,1500 => 1500 (R),W
48,SUMMER G80,U2000,3,W,16646805,SHOURI RAO MOSALIGANTI,1553 => 1567 (R),L
49,JULY QUADS,QUAD 3,3,B,30220658,FARHAN IQBAL,1537 => 1495 (R),L
50,91ST MASSACHUSETTS OPEN,UNDER 1800,2,W,30250532,WILLIAM M BEAGLE,1585 => 1564 (R),L
51,91ST MASSACHUSETTS OPEN,UNDER 1800,4,B,30185788,SAMANYU ALLURI,1552 => 1515 (R),L
52,91ST MASSACHUSETTS OPEN,UNDER 1800,6,B,16916580,YICONG LI,1530 => 1497 (R),L
53,9TH QUEEN CITY TORNADO,UNDER 1800,4,W,16636306,MICHAEL SCOTT DAVID,1563 => 1550 (R),W
54,11TH ANNUAL BOSTON CHESS CONGRESS!,UNDER 1700 SECTION,2,W,13520430,DAVID LOPEZ,1577 => 1614 (R),D
55,11TH ANNUAL BOSTON CHESS CONGRESS!,UNDER 1700 SECTION,5,W,14316685,IAN S YOUTH,1578 => 1565 (R),L
56,HARRY NELSON PILLSBURY MEMORIAL,U1750,4,W,15786752,JEREMY SETH ROSENHOLTZ,1581 => 1606 (R),L
57,MASSACHUSETTS GIRLS QUALIFIER,PREMIER,1,B,15263723,SOPHIA ZADA ROSENHOLTZ,1565 => 1557 (R),L
2,CHESS FOR CHARITY CHAMPIONSHIP,OPEN,1,W,30495164,GUSTAV WERNEVI,1641 => 1649 (R),W
3,BLACK DIAMOND PREMIER,U2000,2,W,30305579,EMMA LINYUE ZHANG,1691 => 1705 (R),D
4,JANUARY QUADS,QUAD 4,1,B,30305579,EMMA LINYUE ZHANG,1675 => 1692 (R),W
5,13TH ANNUAL BOSTON CHESS CONGRESS,UNDER 1900 SECTION,3,B,30668225,TOBIAS WHITMAN BARRY,1682 => 1734 (R),W
6,13TH ANNUAL BOSTON CHESS CONGRESS,UNDER 1900 SECTION,4,B,16989345,ALEXANDER ALVARES-FILSHTEIN,1647 => 1696 (R),W
7,49TH ANNUAL EASTERN OPEN!,UNDER 1900 SECTION,1,W,16857748,YUNHUI MA,1623 => 1614 (R),W
8,49TH ANNUAL EASTERN OPEN!,UNDER 1900 SECTION,2,B,16855888,JONATHAN GAO,1661 => 1648 (R),W
9,49TH ANNUAL EASTERN OPEN!,UNDER 1900 SECTION,6,W,30665747,IQRAA MANUEL,1668 => 1755 (R),D
10,49TH ANNUAL EASTERN OPEN!,UNDER 1900 SECTION,7,B,16070161,NICHOLAS ALAN EFFLAND,1693 => 1750 (R),D
11,2024 NORTH AMERICAN YOUTH,U10-GIRLS,7,W,30575997,EMMA YANG,1678 => 1720 (R),D
12,DECEMBER QUADS,QUAD 3,1,W,12933153,MARIANO RIVERA,1689 => 1716 (R),L
13,5TH_BOSTON_ELITE_THANKSGIVING_FIDE_,U2000,2,W,30581110,DUY TUONG NGUYEN,1695 => 1714 (R),L
14,MCC - 2024-11,OPEN,1,W,14216906,MANNATT SUKUMAR MENON,1639 => 1626 (R),D
15,1ST TANA OSCA STONEHILL OPEN,OPEN CHAMPIONSHIP,2,W,30581110,DUY TUONG NGUYEN,1699 => 1695 (R),W
16,$15 OPEN,OPEN,4,B,14468793,MARK ROBERT NEALE,1600 => 1629 (R),D
17,2024 R.I. STATE CHAMPIONSHIP,CHAMPIONSHIP,4,B,30495164,GUSTAV WERNEVI,1601 => 1670 (R),L
18,2ND SPIEGEL CUP QUALIFIER,GRADES K-5,3,W,30427161,CHARLES HUANG,1643 => 1651 (R),D
19,HALLOWEEN SWISS,OPEN,2,B,30674358,REM YANG,1683 => 1664 (R),W
20,13TH ANNUAL HARTFORD OPEN!,UNDER 2100 SECTION,3,W,30145457,RUTHWIK S VARANASI,1665 => 1689 (R),D
21,13TH ANNUAL HARTFORD OPEN!,UNDER 2100 SECTION,5,W,16732165,ANISH SARAVANAN,1620 => 1620 (R),D
22,OCTOBER QUADS,QUAD 3,3,W,15913395,NATESH PILLAI,1624 => 1622 (R),L
23,1ST SPIEGEL CUP QUALIFIER,GRADES K-5,4,W,32019009,WILLIAM HETING WANG,1640 => 1623 (R),W
24,83RD NEW ENGLAND OPEN,UNDER 2000,1,W,12471987,GEORGE WILFRED DUVAL,1629 => 1649 (R),D
25,83RD NEW ENGLAND OPEN,UNDER 2000,5,W,30179518,VIVAAN TANNA,1651 => 1670 (R),D
26,54TH ANNUAL CONTINENTAL OPEN,UNDER 1900,3,B,30191695,JOSHUA HUA,1639 => 1613 (R),W
27,54TH ANNUAL CONTINENTAL OPEN,UNDER 1900,4,W,12428147,LEE PENDEXTER,1692 => 1642 (R),W
28,54TH ANNUAL CONTINENTAL OPEN,UNDER 1900,5,W,30919048,LUCAS LIN,1615 => 1630 (R),W
29,MCC - 2024-07,OPEN,5,B,10017327,RUDGE S MCKENNEY,1693 => 1621 (R),W
30,52ND ANNUAL WORLD OPEN,UNDER 1800,4,W,16874605,WARREN LIANG,1688 => 1656 (R),L
31,52ND ANNUAL WORLD OPEN,UNDER 1800,6,W,30241040,BEN A CHAI,1644 => 1604 (R),D
32,52ND ANNUAL WORLD OPEN,UNDER 1800,7,B,14523060,FRANK THOMAS TOTA II,1672 => 1651 (R),L
33,52ND ANNUAL WORLD OPEN,UNDER 1800,8,W,30157060,SABRINA CHILE PAZ,1637 => 1605 (R),D
34,1ST CONCORD OPEN,UNDER 1925,2,B,16966336,NADAV MUNRO HARTMAN,1651 => 1702 (R),L
35,BCF BIG MONEY SWISS,U1900,3,W,12933153,MARIANO RIVERA,1689 => 1746 (R),L
36,BCF BIG MONEY SWISS,U1900,4,B,30477200,BOWEN YU,1611 => 1656 (R),D
37,WAYNE STEADMAN MEMORIAL,OPEN,5,B,30748010,LARRY SPENCER,1679 => 1681 (R),L
38,NEW ENGLAND CLASS CHAMPIONSHIP,CLASS B,4,B,30305579,EMMA LINYUE ZHANG,1605 => 1607 (R),D
39,32ND ANNUAL EASTERN CLASS,CLASS B,1,B,30241040,BEN A CHAI,1637 => 1663 (R),D
40,32ND ANNUAL EASTERN CLASS,CLASS B,3,W,30136104,ERIC YJ LIU,1651 => 1621 (R),W
41,32ND ANNUAL EASTERN CLASS,CLASS B,4,B,12415480,SCOTT BOYCE,1600 => 1601 (R),D
42,32ND ANNUAL EASTERN CLASS,CLASS B,5,W,30484179,CODY WU,1645 => 1622 (R),W
43,16TH ANNUAL OPEN AT FOXWOODS,UNDER 1800,5,W,16080502,JOSHUA NEIL BERKUN,1677 => 1641 (R),W
44,16TH ANNUAL OPEN AT FOXWOODS,UNDER 1800,7,B,12933153,MARIANO RIVERA,1642 => 1638 (R),D
45,HURVITZ CUP,GRADES K-5,3,B,16634247,CHRISTINE NGUYEN,1662 => 1664 (R),D
46,10TH QUEEN CITY TORNADO,UNDER 1800,3,B,31607487,BEN COONAN,1646 => 1588 (R),W
47,NASHUA GRAND PRIX TORNADO,UNDER 2025,1,B,16184916,PETER J LATONA,1633 => 1735 (R),L
48,126TH RHODE ISLAND OPEN,U1900,1,W,16395776,KISHORE SIVARAJAN,1678 => 1687 (R),W
49,126TH RHODE ISLAND OPEN,U1900,3,W,12877246,DAVID W MARTIN,1655 => 1627 (R),W
50,126TH RHODE ISLAND OPEN,U1900,4,B,30633469,DAVID GOLOUSKI,1603 => 1607 (R),D
51,12TH ANNUAL BOSTON CHESS CONGRESS!,UNDER 1700 SECTION,3,B,15854548,HENRY BOOTH,1662 => 1668 (R),D
52,12TH ANNUAL BOSTON CHESS CONGRESS!,UNDER 1700 SECTION,4,W,12630765,ANDREW PALMER,1600 => 1600 (R),D
53,12TH ANNUAL BOSTON CHESS CONGRESS!,UNDER 1700 SECTION,5,B,31321655,ANDREW R TEMMALLO,1624 => 1671 (R),L
54,1ST RAR OPEN,UNDER 2025,2,B,30644252,CARTER JAY ZSITTNIK,1630 => 1642 (R),L
55,BILLERICA NOV-DEC 2023,OPEN,4,B,12523634,TODD TSAKIRIS,1652 => 1697 (R),L
56,HARRY NELSON PILLSBURY MEMORIAL,U2050,1,B,30185788,SAMANYU ALLURI,1621 => 1625 (R),L
57,HARRY NELSON PILLSBURY MEMORIAL,U2050,3,W,30773001,RYAN ZHENG,1680 => 1675 (R),L
58,HARRY NELSON PILLSBURY MEMORIAL,U2050,4,W,17324391,VENKAT DEVARSHI DEVATA,1672 => 1653 (R),L
59,NOVEMBER 4 QUADS,QUAD 6,3,B,17348162,RAY XUE,1627 => 1644 (R),L
60,2023 NH AMATEUR CHAMPIONSHIP,U1800,2,W,13002277,MICHAEL MEDREK,1627 => 1650 (R),L
61,88TH GREATER BOSTON OPEN,U1800,2,W,30429367,SIMON PAYNE,1675 => 1707 (R),L
62,SEPTEMBER QUADS,QUAD 4,2,W,31322762,BEN PALMER,1618 => 1599 (R),L
63,82ND NEW ENGLAND OPEN,UNDER 1800,5,B,12202620,STEPHEN MICHAL SHEA,1600 => 1600 (R),W
64,$15 OPEN AUG,U1800,1,B,31322762,BEN PALMER,1628 => 1651 (R),L
65,BARRY S. SPIEGEL CUP,PRIMARY SCHOOL,3,W,30350651,ARTHUR ZHOU,1672 => 1657 (R),L
66,9TH QUEEN CITY TORNADO,UNDER 1800,2,B,12222200,JAMES HANKARD,1605 => 1600 (R),W
67,9TH QUEEN CITY TORNADO,UNDER 1800,3,B,14911994,ETHAN HENRY MINIKES,1613 => 1700 (R),L
68,11TH ANNUAL BOSTON CHESS CONGRESS!,UNDER 1700 SECTION,1,W,12686129,CHRIS M FARMER,1600 => 1600 (R),W
69,11TH ANNUAL BOSTON CHESS CONGRESS!,UNDER 1700 SECTION,3,B,30092727,DAEWOO JEONG,1656 => 1671 (R),D
70,11TH ANNUAL BOSTON CHESS CONGRESS!,UNDER 1700 SECTION,4,B,13672312,SEYHMUS YUKSEKKAYA,1685 => 1656 (R),L
71,HARRY NELSON PILLSBURY MEMORIAL,U1750,3,B,12476109,MARVIN MOSS,1611 => 1600 (R),W
72,WESTFORD28,WESTFORD28,4,B,12523634,TODD TSAKIRIS,1670 => 1644 (R),W
73,WESTFORD 26,OPEN,2,B,16752964,STEPHEN JOHN MURRAY,1647 => 1655 (R),L
74,BILLERICA JULY SWISS 2022,OPEN,2,W,12523634,TODD TSAKIRIS,1687 => 1654 (R),W
75,ROBERT A FORTIER MEMORIAL,OPEN,1,W,16636306,MICHAEL SCOTT DAVID,1688 => 1648 (R),L
76,ROBERT A FORTIER MEMORIAL,OPEN,4,W,12525099,MICHAEL COMMISSO,1691 => 1645 (R),L
77,WESTFORD 22,OPEN,2,B,12413721,DAVID J COUTURE,1626 => 1600 (R),L
78,WESTFORD 18,OPEN,2,B,12877246,DAVID W MARTIN,1670 => 1626 (R),L
2,CHESS FOR CHARITY CHAMPIONSHIP,OPEN,4,B,14522024,PHU SI VO,1777 => 1798 (R),D
3,BLACK DIAMOND PREMIER,U2000,1,W,30286153,TYERA L ZWEYGARDT,1740 => 1707 (R),W
4,BLACK DIAMOND PREMIER,U2000,3,B,30349631,DEVANSH VELLANKI,1728 => 1721 (R),W
5,BLACK DIAMOND PREMIER,U2000,4,B,16988211,HARRY LI,1779 => 1833 (R),D
6,JANUARY QUADS,QUAD 4,2,W,12584196,MICHAEL BARRY,1761 => 1730 (R),D
7,JANUARY QUADS,QUAD 4,3,W,30185788,SAMANYU ALLURI,1785 => 1797 (R),D
8,13TH ANNUAL BOSTON CHESS CONGRESS,UNDER 1900 SECTION,2,W,16827080,DOYLE N AKIN,1756 => 1751 (R),W
9,13TH ANNUAL BOSTON CHESS CONGRESS,UNDER 1900 SECTION,5,W,12757909,STEPHANIE BALLOM,1700 => 1855 (R),D
10,2024 NORTH AMERICAN YOUTH,U10-GIRLS,2,B,30485114,CELINE CHEN,1763 => 1792 (R),L
11,2024 NORTH AMERICAN YOUTH,U10-GIRLS,5,W,30325151,ALICE SHEN,1737 => 1742 (R),W
12,2024 NORTH AMERICAN YOUTH,U10-GIRLS,6,B,30135865,SCARLETT KONG,1708 => 1716 (R),D
13,MCC - 2024-12,OPEN,2,W,16062155,RALPH MCNEILAGE,1782 => 1753 (R),W
14,HARRY NELSON PILLSBURY MEMORIAL,UNDER 2000,4,W,12933153,MARIANO RIVERA,1716 => 1757 (R),L
15,DECEMBER QUADS,QUAD 3,3,B,30305579,EMMA LINYUE ZHANG,1785 => 1780 (R),L
16,5TH_BOSTON_ELITE_THANKSGIVING_FIDE_,U2000,1,B,16715527,MAXIM KLEMPF,1731 => 1770 (R),L
17,5TH_BOSTON_ELITE_THANKSGIVING_FIDE_,U2000,3,B,10007763,MARK KAPRIELIAN,1700 => 1700 (R),D
18,5TH_BOSTON_ELITE_THANKSGIVING_FIDE_,U2000,4,W,12933153,MARIANO RIVERA,1711 => 1689 (R),D
19,5TH_BOSTON_ELITE_THANKSGIVING_FIDE_,U2000,6,W,30145457,RUTHWIK S VARANASI,1745 => 1707 (R),W
20,MCC - 2024-11,OPEN,2,B,10455863,H PAUL LILLEBO,1748 => 1727 (R),W
21,$15 OPEN,OPEN,2,W,31665965,MARCUS FARZANEH-FAR,1758 => 1761 (R),L
22,FALL FESTIVAL,OPEN,2,W,30145457,RUTHWIK S VARANASI,1710 => 1745 (R),L
23,FALL FESTIVAL,OPEN,5,W,13669318,ROHAN KASIVISWANATHAN,1740 => 1763 (R),D
24,FALL FESTIVAL,OPEN,6,B,17026676,TIANJUN CHEN,1702 => 1714 (R),D
25,2024 NEW HAMPSHIRE AMATEUR CHAMPION,CHAMPIONSHIP,1,W,16966603,EVAN SHI,1715 => 1785 (R),L
26,2024 NEW HAMPSHIRE AMATEUR CHAMPION,CHAMPIONSHIP,4,B,12525099,MICHAEL COMMISSO,1737 => 1720 (R),W
27,MCC - 2024-10,OPEN,3,W,16340541,ANDREW X LIU,1725 => 1804 (R),L
28,MCC - 2024-10,OPEN,5,B,16966603,EVAN SHI,1734 => 1715 (R),W
29,89TH GREATER BOSTON OPEN,U2000,3,W,12527442,DANIEL CLARK,1793 => 1764 (R),W
30,OCTOBER QUADS,QUAD 3,1,W,30305579,EMMA LINYUE ZHANG,1742 => 1720 (R),W
31,MCC - 2024-09,OPEN,3,W,11291635,ROBERT HOLMGREN,1700 => 1710 (R),D
32,MCC - 2024-09,OPEN,4,B,16340541,ANDREW X LIU,1771 => 1725 (R),W
33,SEPTEMBER QUADS,QUAD 2,3,B,17182781,JIANDA LIU,1715 => 1706 (R),W
34,83RD NEW ENGLAND OPEN,UNDER 2000,3,W,12883980,GERARD A TAYLOR,1718 => 1719 (R),D
35,MCC - 2024-08,OPEN,4,B,10007763,MARK KAPRIELIAN,1700 => 1700 (R),W
36,AUGUST ATTACK,OPEN,2,W,12879249,RAJDEEP SHARMA,1778 => 1848 (R),L
37,AUGUST ATTACK,OPEN,3,W,17182781,JIANDA LIU,1767 => 1757 (R),L
38,54TH ANNUAL CONTINENTAL OPEN,UNDER 1900,1,B,12933153,MARIANO RIVERA,1739 => 1759 (R),L
39,54TH ANNUAL CONTINENTAL OPEN,UNDER 1900,2,W,31178280,JACK LETIAN QIAN,1704 => 1693 (R),D
40,54TH ANNUAL CONTINENTAL OPEN,UNDER 1900,6,B,31321655,ANDREW R TEMMALLO,1744 => 1757 (R),W
41,QUADS,QUAD 5-3,3,W,30674358,REM YANG,1714 => 1663 (R),D
42,29TH ANNUAL BRADLEY OPEN!,UNDER 1800 SECTION,2,B,17172077,TAIMOOR SYED,1774 => 1831 (R),L
43,ROBERT FORTIER MEMORIAL,PREMIER,1,W,12933153,MARIANO RIVERA,1747 => 1739 (R),W
44,ROBERT FORTIER MEMORIAL,PREMIER,4,B,12523634,TODD TSAKIRIS,1778 => 1828 (R),L
45,73RD NEW HAMPSHIRE OPEN,OPEN,2,W,17348162,RAY XUE,1781 => 1755 (R),D
46,52ND ANNUAL WORLD OPEN,UNDER 1800,1,B,11291635,ROBERT HOLMGREN,1700 => 1700 (R),W
47,52ND ANNUAL WORLD OPEN,UNDER 1800,2,W,16110064,CYRIL CHUA,1713 => 1745 (R),L
48,52ND ANNUAL WORLD OPEN,UNDER 1800,3,B,15717256,CHARITHRA ARVIND,1717 => 1715 (R),D
49,52ND ANNUAL WORLD OPEN,UNDER 1800,5,B,12440572,JASON B OCHOA,1700 => 1700 (R),L
50,52ND ANNUAL WORLD OPEN,UNDER 1800,9,B,12394728,DANIEL JATOVSKY,1727 => 1641 (R),D
51,WAYNE STEADMAN MEMORIAL,OPEN,2,W,12420184,DON OSTROWSKI,1730 => 1747 (R),D
52,WAYNE STEADMAN MEMORIAL,OPEN,4,B,11156665,GARY BRASSARD,1730 => 1735 (R),D
53,92ND MASSACHUSETTS OPEN,UNDER 2100,1,W,16988211,HARRY LI,1777 => 1749 (R),L
54,92ND MASSACHUSETTS OPEN,UNDER 2100,3,B,30216616,RAM TAMMINENI,1735 => 1696 (R),D
55,92ND MASSACHUSETTS OPEN,UNDER 2100,6,B,16966603,EVAN SHI,1722 => 1702 (R),D
56,32ND MASSACHUSETTS G-60 CHAMPIONSHI,U1800,2,W,13995241,DANIEL TIEDEMANN,1789 => 1800 (R),L
57,1ST PENGUIN FESTIVAL,MEGALLANIC (UNDER 1925),2,W,16988211,HARRY LI,1784 => 1795 (R),L
58,16TH ANNUAL OPEN AT FOXWOODS,UNDER 1800,6,W,10264669,ARTHUR C NAGEL,1700 => 1700 (R),D
59,MARCH G-80,U1800,2,W,12584196,MICHAEL BARRY,1706 => 1705 (R),D
60,BCF MARCH QUADS,QUAD 3,1,B,30644252,CARTER JAY ZSITTNIK,1708 => 1719 (R),D
61,10TH QUEEN CITY TORNADO,UNDER 1800,4,W,30588428,CAMERON SHEA STULTZ,1706 => 1715 (R),L
62,126TH RHODE ISLAND OPEN,U1900,2,B,16918131,PARINYA JAIN,1793 => 1824 (R),L
63,SEPTEMBER QUADS,QUAD 4,1,B,30350651,ARTHUR ZHOU,1719 => 1755 (R),L
64,82ND NEW ENGLAND OPEN,UNDER 1800,2,W,13044547,GRANT YOSENICK,1763 => 1735 (R),L
65,91ST MASSACHUSETTS OPEN,UNDER 1800,1,B,14612732,DALE PAUL BARKEY,1733 => 1733 (R),L
66,MASSACHUSETTS GIRLS QUALIFIER,PREMIER,3,B,15263723,SOPHIA ZADA ROSENHOLTZ,1702 => 1701 (R),L
67,9TH QUEEN CITY TORNADO,UNDER 1800,1,W,31021004,MAXWELL YI LIN,1766 => 1610 (R),W
68,WESTFORD 30,OPEN,3,W,16752964,STEPHEN JOHN MURRAY,1737 => 1729 (R),L
69,WESTFORD 29,OPEN,3,W,16752964,STEPHEN JOHN MURRAY,1721 => 1729 (R),L
70,WESTFORD28,WESTFORD28,3,W,16752964,STEPHEN JOHN MURRAY,1766 => 1734 (R),L
71,WESTFORD 27,OPEN,2,W,16752964,STEPHEN JOHN MURRAY,1781 => 1766 (R),W
72,WESTFORD 27,OPEN,4,W,12413721,DAVID J COUTURE,1739 => 1694 (R),W
73,WESTFORD 22,OPEN,5,B,16752964,STEPHEN JOHN MURRAY,1787 => 1763 (R),L
74,WESTFORD 21,OPEN,3,W,12413721,DAVID J COUTURE,1729 => 1717 (R),L
75,WESTFORD 18,OPEN,6,W,16752964,STEPHEN JOHN MURRAY,1737 => 1712 (R),L
2,CHESS FOR CHARITY CHAMPIONSHIP,OPEN,3,W,30168995,PRAHARSH VARADA,1894 => 1946 (R),L
3,JANUARY TUESDAY SWISS,OPEN,3,W,31708125,CHUNHAO HU,1825 => 1848 (R),L
4,BIG MONEY SWISS,OPEN,2,B,14159528,MAXWELL HELLER BENNETT,1803 => 1769 (R),W
5,BIG MONEY SWISS,OPEN,3,W,12879249,RAJDEEP SHARMA,1836 => 1798 (R),W
6,13TH ANNUAL BOSTON CHESS CONGRESS,UNDER 1900 SECTION,1,W,15909163,ILIAS BENNANI,1851 => 1813 (R),W
7,49TH ANNUAL EASTERN OPEN!,UNDER 1900 SECTION,4,W,16160293,GABRIEL BURGOS JR.,1891 => 1923 (R),D
8,49TH ANNUAL EASTERN OPEN!,UNDER 1900 SECTION,5,B,31479603,SVETOSLAV BORISOVICH FEDOROV,1890 => 1916 (R),L
9,49TH ANNUAL EASTERN OPEN!,UNDER 1900 SECTION,8,W,30449045,GIAN CARLO BUONVIRI,1864 => 1875 (R),L
10,HARRY NELSON PILLSBURY MEMORIAL,UNDER 2000,2,B,31988038,RAY BALOGH,1872 => 1857 (R),L
11,MCC - 2024-11,OPEN,3,B,30302734,SERGEY MALININ,1866 => 1878 (R),L
12,2024 NEW HAMPSHIRE AMATEUR CHAMPION,CHAMPIONSHIP,2,B,12418118,ROBERT D MESSENGER,1800 => 1800 (R),W
13,HALLOWEEN SWISS,OPEN,1,W,30178627,SHEA WINTER,1899 => 1957 (R),L
14,13TH ANNUAL HARTFORD OPEN!,UNDER 2100 SECTION,2,W,16112667,NIAL RENSHAW,1886 => 1927 (R),L
15,89TH GREATER BOSTON OPEN,U2000,2,B,12399747,ROSS ELDRIDGE,1824 => 1839 (R),D
16,SEPTEMBER $15 OPEN,OPEN,4,W,17348162,RAY XUE,1836 => 1846 (R),L
17,SEPTEMBER QUADS,QUAD 2,1,B,12907963,LUKE PARIGE,1806 => 1782 (R),W
18,SEPTEMBER QUADS,QUAD 2,2,W,15718966,RANJAN DEY,1803 => 1810 (R),L
19,MCC - 2024-08,OPEN,2,W,30258050,FELIX WU,1874 => 1879 (R),L
20,MCC - 2024-08,OPEN,3,B,12864842,MR. CALVIN HORI,1823 => 1792 (R),D
21,54TH ANNUAL CONTINENTAL OPEN,UNDER 1900,7,W,13995241,DANIEL TIEDEMANN,1878 => 1935 (R),L
22,73RD NEW HAMPSHIRE OPEN,OPEN,4,W,12907963,LUKE PARIGE,1827 => 1837 (R),L
23,BCF BIG MONEY SWISS,U1900,1,W,12454998,STEPHEN GRADIJAN,1800 => 1800 (R),W
24,92ND MASSACHUSETTS OPEN,UNDER 2100,2,B,14052067,DANIEL MILES HAYES,1846 => 1844 (R),L
25,SPRING EQUINOX SWISS,OPEN,4,W,12879249,RAJDEEP SHARMA,1824 => 1802 (R),L
26,1ST RAR OPEN,UNDER 2025,1,W,16918131,PARINYA JAIN,1823 => 1860 (R),L
27,BILLERICA NOV-DEC 2023,OPEN,3,W,12454998,STEPHEN GRADIJAN,1858 => 1826 (R),W
28,JULY QUADS,QUAD 3,2,W,30214553,JERRY CHEN,1856 => 1862 (R),L
29,WESTFORD 20,OPEN,1,W,16552308,PRAGYAN SRIRAM,1820 => 1795 (R),W
2,UMASS WINTER CLASSIC,OPEN,5,B,30644252,CARTER JAY ZSITTNIK,1947 => 1949 (R),L
