,Event,Section,round,color,Oponent USCF,Oponent name,Rating,Result
7,56TH ANNUAL LIBERTY BELL OPEN!,UNDER 2100 SECTION,3,W,30038167,AGUSTYA ADHYAM,1629 => 1630 (R),D
8,56TH ANNUAL LIBERTY BELL OPEN!,UNDER 2100 SECTION,4,B,17048985,MADDOX JACKSON,1614 => 1582 (R),W
9,12TH ANNUAL BOSTON CHESS CONGRESS!,UNDER 2100 SECTION,4,W,30347417,MR. TOMMY KOZLEK IV,1612 => 1653 (R),D
10,48TH ANNUAL EASTERN OPEN!,UNDER 2200 SECTION,1,B,14804351,MR. JESSE N HOFFMAN,1667 => 1690 (R),D
11,48TH ANNUAL EASTERN OPEN!,UNDER 2200 SECTION,6,B,17164297,PARSA MOTAHARINEZHAD,1655 => 1641 (R),W
12,K&Q SUPER SUNDAY,OPEN (1700+),2,B,16683583,ASWATH SRISAI TIPPA,1677 => 1667 (R),D
13,MCC - 2023-11,OPEN,2,B,30258050,FELIX WU,1640 => 1645 (R),W
14,27TH ANNUAL EASTERN CHESS CONGRESS!,UNDER 2100 SECTION,1,W,16831148,EVAN JIAHUAN ZHOU,1619 => 1650 (R),D
15,27TH ANNUAL EASTERN CHESS CONGRESS!,UNDER 2100 SECTION,4,B,30250532,WILLIAM M BEAGLE,1663 => 1669 (R),L
16,12TH ANNUAL HARTFORD OPEN!,UNDER 2100 SECTION,2,B,30154455,ROYCE ZHANG,1625 => 1647 (R),W
17,12TH ANNUAL HARTFORD OPEN!,UNDER 2100 SECTION,5,W,17165368,VINCENT ZHIWEN YU,1687 => 1694 (R),W
18,55TH ANNUAL ATLANTIC OPEN!,UNDER 2100 SECTION,2,B,12203100,DAVID D HOLCOMB,1612 => 1638 (R),L
19,ROBERT A. FORTIER MEMORIAL,PREMIER,1,W,16636306,MICHAEL SCOTT DAVID,1617 => 1609 (R),W
20,53RD ANNUAL CONTINENTAL OPEN!,UNDER 2100 SECTION,2,B,30198201,KAVIN CHANDAR SATHIESH,1662 => 1671 (R),D
21,53RD ANNUAL CONTINENTAL OPEN!,UNDER 2100 SECTION,3,B,12467488,STEVEN E MCDANIEL,1650 => 1636 (R),W
22,53RD ANNUAL CONTINENTAL OPEN!,UNDER 2100 SECTION,7,W,30205159,DHANVI NAMALA,1625 => 1667 (R),W
23,MARTIN LAINE MEMORIAL,PREMIER,2,B,12927938,KENNETH WILLIAM GURGE,1608 => 1609 (R),D
24,MARTIN LAINE MEMORIAL,PREMIER,3,W,12633241,JAMES E DONAHUE,1653 => 1642 (R),W
25,SPRING G80,U2010,2,B,15913395,NATESH PILLAI,1692 => 1646 (R),W
26,SPRING G80,U2010,3,B,30313152,LACEY WANG,1668 => 1680 (R),D
27,3RD ANNUAL NIAGARA FALLS OPEN,UNDER 2000,4,B,16639835,SHYLA RANA,1640 => 1648 (R),D
28,WORLD AMATEUR TEAM 2023,WORLD AMATEUR TEAM 2023,2,B,12622504,DAVID C KRIEWALL,1685 => 1664 (R),L
29,KATE GASSER MEMORIAL,PREMIER,1,B,16636306,MICHAEL SCOTT DAVID,1677 => 1657 (R),W
30,53RD ANNUAL NATIONAL CHESS CONGRESS,UNDER 2000,3,B,14464035,ANDRE WHITE,1684 => 1654 (R),L
31,CIRCUS & SPECTACLE,U2200,3,W,16433982,SUJAY KUNAMNENI,1680 => 1656 (R),D
32,CIRCUS & SPECTACLE,U2200,5,W,30286153,TYERA L ZWEYGARDT,1601 => 1584 (R),D
33,ROCCO R. PASQUALE MEMORIAL,PREMIER,3,B,12561954,PAUL L LYNCH,1667 => 1641 (R),W
34,52ND ANNUAL CONTINENTAL OPEN,UNDER 1800,2,W,12686129,CHRIS M FARMER,1600 => 1600 (R),D
35,ROBERT A FORTIER MEMORIAL,OPEN,4,W,16752964,STEPHEN JOHN MURRAY,1694 => 1696 (R),W
36,27TH BRADLEY OPEN,UNDER 1800,1,W,12428147,LEE PENDEXTER,1605 => 1578 (R),W
37,27TH BRADLEY OPEN,UNDER 1800,4,B,13635598,WALTER WILL YOUNG,1672 => 1663 (R),L
38,SUMMER G80,SUMMER G80,2,B,13669318,ROHAN KASIVISWANATHAN,1636 => 1642 (R),L
39,FATHER'S DAY QUADS 2022,QUAD 4,1,B,16918131,PARINYA JAIN,1605 => 1617 (R),L
40,FATHER'S DAY QUADS 2022,QUAD 4,2,W,16880573,BOHAN WANG,1628 => 1564 (R),W
41,90TH MASSACHUSETTS OPEN,UNDER 1800,1,W,30264362,SHAWN XU,1629 => 1588 (R),D
42,90TH MASSACHUSETTS OPEN,UNDER 1800,2,B,16202522,STANLEY WU,1693 => 1641 (R),L
43,90TH MASSACHUSETTS OPEN,UNDER 1800,3,W,12581035,GERRY MITTICA,1619 => 1515 (R),W
44,BILLERICA APRIL SWISS 2022- OPEN,OPEN,3,W,12877246,DAVID W MARTIN,1643 => 1609 (R),W
45,$15 OPEN FEB 2022,OPEN,3,W,15500931,GABE SABA,1632 => 1621 (R),D
2,2024 NORTH AMERICAN YOUTH,U10-OPEN,6,W,31433563,ANDREW YIN,1795 => 1798 (R),W
3,MCC - 2024-06,OPEN,1,W,10007763,MARK KAPRIELIAN,1700 => 1764 (R),L
4,MCC - 2024-06,OPEN,2,B,30365687,THEODORE EMILE BUSINGER,1754 => 1765 (R),W
5,MCC - 2024-06,OPEN,3,W,12584196,MICHAEL BARRY,1737 => 1782 (R),D
6,MCC - 2024-04,OPEN,1,W,12864842,MR. CALVIN HORI,1768 => 1776 (R),D
7,MCC - 2024-04,OPEN,2,B,12584196,MICHAEL BARRY,1712 => 1700 (R),W
8,UMASS SPRING CLASSIC,OPEN,2,B,30216616,RAM TAMMINENI,1766 => 1752 (R),W
9,16TH ANNUAL OPEN AT FOXWOODS,UNDER 2200,6,W,30053068,MARK LEO KOGAN,1787 => 1876 (R),L
10,16TH ANNUAL OPEN AT FOXWOODS,UNDER 2200,7,B,16089084,ALIANA FAUSTO,1795 => 1784 (R),W
11,MCC - 2024-03,OPEN,2,B,12792069,PAUL WILLIAM FELKER,1735 => 1725 (R),W
12,MCC - 2024-03,OPEN,3,W,10455863,H PAUL LILLEBO,1783 => 1784 (R),W
13,2ND ANNUAL MURRAY NEWCOMB MEMORIAL TOURNAMENT,PREMIER,4,W,17093275,ALEXANDER ZHENG ZHOU,1798 => 1821 (R),D
14,GEORGE O-ROURKE MEMORIAL,PREMIER,1,B,11156665,GARY BRASSARD,1709 => 1751 (R),D
15,GEORGE O-ROURKE MEMORIAL,PREMIER,2,W,12525099,MICHAEL COMMISSO,1726 => 1711 (R),D
16,GEORGE O-ROURKE MEMORIAL,PREMIER,3,B,12633241,JAMES E DONAHUE,1759 => 1727 (R),D
17,GEORGE O-ROURKE MEMORIAL,PREMIER,4,W,12413721,DAVID J COUTURE,1734 => 1735 (R),W
18,MCC - 2024-01,OPEN,1,W,10007763,MARK KAPRIELIAN,1700 => 1700 (R),W
19,MCC - 2024-01,OPEN,3,W,16340541,ANDREW X LIU,1774 => 1788 (R),W
20,MCC - 2024-01,OPEN,4,B,30258050,FELIX WU,1755 => 1809 (R),D
21,56TH ANNUAL LIBERTY BELL OPEN!,UNDER 2100 SECTION,7,W,15800411,NOAH GILLSTON,1747 => 1720 (R),W
22,12TH ANNUAL BOSTON CHESS CONGRESS!,UNDER 2100 SECTION,5,B,30971728,FRANK WANG,1746 => 1739 (R),W
23,48TH ANNUAL EASTERN OPEN!,UNDER 2200 SECTION,7,W,17143614,SOPHIE LI,1798 => 1825 (R),D
24,MCC - 2023-12,OPEN,1,W,10007763,MARK KAPRIELIAN,1700 => 1700 (R),W
25,MCC - 2023-12,OPEN,2,B,16340541,ANDREW X LIU,1773 => 1791 (R),D
26,MCC - 2023-12,OPEN,3,W,12584196,MICHAEL BARRY,1700 => 1709 (R),W
27,K&Q SUPER SUNDAY,OPEN (1700+),1,W,30313152,LACEY WANG,1787 => 1791 (R),D
28,MCC - 2023-11,OPEN,1,W,10007763,MARK KAPRIELIAN,1700 => 1700 (R),D
29,MCC - 2023-11,OPEN,5,B,11291635,ROBERT HOLMGREN,1700 => 1776 (R),L
30,27TH ANNUAL EASTERN CHESS CONGRESS!,UNDER 2100 SECTION,3,W,30311276,RICHARDSON JINGSI QIAO,1732 => 1759 (R),L
31,MCC - 2023-10,OPEN,2,W,11291635,ROBERT HOLMGREN,1711 => 1700 (R),W
32,MCC - 2023-10,OPEN,3,B,10007763,MARK KAPRIELIAN,1700 => 1714 (R),W
33,1ST PIONEER VALLEY AUTUMN CLASS,OPEN,2,W,12741178,SOPHIE ADEODATA ARGETSINGER,1775 => 1759 (R),D
34,MCC - 2023-09,OPEN,1,B,10007763,MARK KAPRIELIAN,1700 => 1700 (R),D
35,MCC - 2023-09,OPEN,2,W,16340541,ANDREW X LIU,1733 => 1749 (R),W
36,MCC - 2023-09,OPEN,3,B,16337966,JACOB WU,1783 => 1784 (R),W
37,ROBERT A. FORTIER MEMORIAL,PREMIER,3,B,11015328,MICHAEL URBONAS,1714 => 1732 (R),W
38,53RD ANNUAL CONTINENTAL OPEN!,UNDER 2100 SECTION,5,B,17322518,MATHIEU DUVAL,1710 => 1789 (R),L
39,BARRY S. SPIEGEL CUP,ELEMENTARY SCHOOL,2,B,16842787,KRISHNA NARAYANAN,1734 => 1696 (R),W
40,MARTIN LAINE MEMORIAL,PREMIER,4,B,12525099,MICHAEL COMMISSO,1746 => 1787 (R),L
41,3RD ANNUAL NIAGARA FALLS OPEN,UNDER 2000,2,B,30216332,MOHAMMED FAIZY,1756 => 1767 (R),D
42,3RD ANNUAL NIAGARA FALLS OPEN,UNDER 2000,3,W,30896502,JEREMIAH FORD,1764 => 1694 (R),D
43,31ST EASTERN CLASS CHAMPIONSHIPS!,CLASS A,1,B,12447193,CHRISTOPHER F POTTS,1732 => 1712 (R),D
44,31ST EASTERN CLASS CHAMPIONSHIPS!,CLASS A,2,W,30221502,ZACHARY PAN,1728 => 1756 (R),D
45,31ST EASTERN CLASS CHAMPIONSHIPS!,CLASS A,5,W,30058957,OLIVER RANXI GU,1724 => 1781 (R),L
46,GEORGE E. O'ROURKE MEMORIAL,PREMIER,5,B,16752964,STEPHEN JOHN MURRAY,1750 => 1734 (R),W
47,WORLD AMATEUR TEAM 2023,WORLD AMATEUR TEAM 2023,6,B,10048656,RICHARD A LEWIS,1700 => 1700 (R),L
48,11TH ANNUAL BOSTON CHESS CONGRESS!,UNDER 2100 SECTION,3,W,15913395,NATESH PILLAI,1772 => 1764 (R),D
49,11TH ANNUAL BOSTON CHESS CONGRESS!,UNDER 2100 SECTION,5,W,15661335,ADELYNNE YANG,1719 => 1719 (R),L
50,KATE GASSER MEMORIAL,PREMIER,2,W,16752964,STEPHEN JOHN MURRAY,1729 => 1737 (R),D
51,CIRCUS & SPECTACLE,U2200,2,B,16337966,JACOB WU,1793 => 1798 (R),L
52,87TH GREATER BOSTON OPEN,U2100,4,W,16646805,SHOURI RAO MOSALIGANTI,1733 => 1749 (R),L
53,11TH ANNUAL HARTFORD OPEN,UNDER 2100 SECTION,4,B,16066054,RIYA A KANURY,1730 => 1757 (R),L
54,81ST NEW ENGLAND OPEN,UNDER 2000,1,B,16231178,ETHAN QIAO,1721 => 1681 (R),W
55,81ST NEW ENGLAND OPEN,UNDER 2000,2,W,16337966,JACOB WU,1755 => 1698 (R),W
56,81ST NEW ENGLAND OPEN,UNDER 2000,4,W,14902922,D. G. BIRD,1773 => 1767 (R),W
57,ROCCO R. PASQUALE MEMORIAL,PREMIER,1,B,11156665,GARY BRASSARD,1720 => 1719 (R),D
58,12TH ANNUAL CENTRAL CALIFORNIA OPEN,UNDER 2100,3,B,16898540,KEVIN SUN,1772 => 1779 (R),L
59,12TH ANNUAL CENTRAL CALIFORNIA OPEN,UNDER 2100,4,B,10470218,ALLAN H FIFIELD,1714 => 1700 (R),D
60,52ND ANNUAL CONTINENTAL OPEN,UNDER 1800,1,B,30312543,SETH DE SILVA,1703 => 1596 (R),W
61,52ND ANNUAL CONTINENTAL OPEN,UNDER 1800,4,B,12419911,JOHN W FANNING,1733 => 1711 (R),L
62,52ND ANNUAL CONTINENTAL OPEN,UNDER 1800,6,W,12699861,BENJAMIN MARINELLI,1753 => 1682 (R),W
63,52ND ANNUAL CONTINENTAL OPEN,UNDER 1800,7,B,16939817,VALERIA MALYSHEVA,1781 => 1768 (R),L
64,ROBERT A FORTIER MEMORIAL,OPEN,3,B,30382223,GEORGE JORDY,1711 => 1692 (R),D
65,ROBERT A FORTIER MEMORIAL,OPEN,5,B,11156665,GARY BRASSARD,1700 => 1720 (R),D
66,27TH BRADLEY OPEN,UNDER 1800,2,B,15961118,JOSEPH R DE VILLA,1721 => 1760 (R),L
67,90TH MASSACHUSETTS OPEN,UNDER 1800,4,B,12702655,CHRISTOPHER ESTREMERA,1777 => 1719 (R),D
68,MARTIN LAINE MEMORIAL,OPEN,1,B,12927938,KENNETH WILLIAM GURGE,1732 => 1701 (R),D
69,MARTIN LAINE MEMORIAL,OPEN,2,W,30382223,GEORGE JORDY,1740 => 1706 (R),D
70,MARTIN LAINE MEMORIAL,OPEN,3,B,12420184,DON OSTROWSKI,1716 => 1679 (R),D
71,MARTIN LAINE MEMORIAL,OPEN,5,W,12525099,MICHAEL COMMISSO,1768 => 1714 (R),L
72,BILLERICA APRIL SWISS 2022- OPEN,OPEN,4,B,12350410,JEFFREY LAWRENCE CARUSO,1766 => 1771 (R),L
73,WESTFORD 18,OPEN,9,B,16752964,STEPHEN JOHN MURRAY,1737 => 1712 (R),L
74,BILLERICA JANUARY SWISS 2022,OPEN,2,B,12376240,PAUL A BAGINSKI,1708 => 1674 (R),W
75,WESTFORD 17,OPEN,7,W,16752964,STEPHEN JOHN MURRAY,1738 => 1711 (R),W
76,LAURENCE SCHMITT MEMORIAL,U2000,5,W,16231178,ETHAN QIAO,1715 => 1708 (R),L
2,2024 NORTH AMERICAN YOUTH,U10-OPEN,2,B,30484285,LUKAS LEBAKKEN,1870 => 1896 (R),L
3,2024 NORTH AMERICAN YOUTH,U10-OPEN,3,W,30344898,AAYANSH PRAMANIK,1823 => 1788 (R),W
4,2024 NORTH AMERICAN YOUTH,U10-OPEN,4,B,30067638,SAMUEL CHENG,1839 => 1877 (R),D
5,2024 NORTH AMERICAN YOUTH,U10-OPEN,5,B,17281737,MICHAEL LIN,1837 => 1835 (R),D
6,32ND ANNUAL EASTERN CLASS,EXPERT SECTION,5,W,16898466,ALICE CHOVANEC,1891 => 1905 (R),L
7,4TH ANNUAL NIAGARA FALLS OPEN,MAJOR,5,W,31901916,ASHWIN CHUNCHU,1882 => 1736 (R),W
8,92ND MASSACHUSETTS OPEN,CHAMPIONSHIP,3,B,15169093,KARIM NABA,1863 => 1873 (R),D
9,92ND MASSACHUSETTS OPEN,CHAMPIONSHIP,5,B,16340541,ANDREW X LIU,1835 => 1811 (R),D
10,92ND MASSACHUSETTS OPEN,CHAMPIONSHIP,6,B,30648427,DAVID ALEXANDER MASHKOV,1851 => 1864 (R),D
11,BARRY S. SPIEGEL CUP,ELEMENTARY SCHOOL,3,W,30350651,ARTHUR ZHOU,1896 => 1912 (R),D
12,THE NORTHERN CLASS CHAMPIONSHIPS,PREMIER,2,B,16880986,OLIVER RANA,1800 => 1796 (R),D
13,THE NORTHERN CLASS CHAMPIONSHIPS,PREMIER,4,B,30079970,RAYANSH MONDAL CHAKRABORTY,1877 => 1895 (R),D
14,THE NORTHERN CLASS CHAMPIONSHIPS,PREMIER,5,W,30094337,YANG YU,1878 => 1865 (R),W
15,MARCH TUESDAY NIGHT SWISS,OPEN,1,W,31708125,CHUNHAO HU,1823 => 1875 (R),L
16,2ND ANNUAL MURRAY NEWCOMB MEMORIAL TOURNAMENT,PREMIER,2,W,16398906,MATTHEW SAMMONS,1801 => 1804 (R),D
17,MARCH G-80,OPEN,3,W,30036635,ALBERT DONG,1827 => 1809 (R),W
18,61ST ANNUAL BALTIMORE OPEN,UNDER 2100,1,B,17314200,ARIV DEBMISRA,1889 => 1865 (R),L
19,61ST ANNUAL BALTIMORE OPEN,UNDER 2100,2,B,15436734,KONSTANTIN MOLODTSOV,1830 => 1848 (R),L
20,61ST ANNUAL BALTIMORE OPEN,UNDER 2100,3,W,12808315,DR. DARRIN K BERKLEY,1885 => 1863 (R),W
21,MCC - 2024-01,OPEN,5,W,12650009,ETHAN D. THOMPSON,1836 => 1813 (R),W
22,48TH ANNUAL EASTERN OPEN!,UNDER 2200 SECTION,5,W,30204230,ARMANDAS LEDAS,1802 => 1889 (R),L
23,BCF FALL FESTIVAL,OPEN,3,W,15718966,RANJAN DEY,1843 => 1840 (R),D
24,27TH ANNUAL EASTERN CHESS CONGRESS!,UNDER 2100 SECTION,2,B,17280624,AUSTIN ZHAO,1807 => 1843 (R),L
25,1ST PIONEER VALLEY AUTUMN CLASS,OPEN,1,B,10032059,DAVID M KOCHMAN,1800 => 1820 (R),D
26,9TH ANNUAL CENTRAL NY OPEN!,OPEN SECTION!,3,W,14417210,SAMI W AL-ADSANI,1877 => 1871 (R),D
27,9TH ANNUAL CENTRAL NY OPEN!,OPEN SECTION!,5,B,16287282,KEN WAKIDA,1864 => 1856 (R),D
28,28TH BRADLEY OPEN,UNDER 2100,2,W,12400685,JAMES ASPINALL,1881 => 1878 (R),L
29,JUNE THURSDAY NIGHT SWISS,OPEN,2,B,12454998,STEPHEN GRADIJAN,1839 => 1872 (R),L
30,BOSTON ELITE SUMMER CLASSIC 2023,1_PREMIER,2,B,15718966,RANJAN DEY,1841 => 1846 (R),D
31,BOSTON ELITE SUMMER CLASSIC 2023,1_PREMIER,5,B,30425013,KEVIN ZHAO,1848 => 1825 (R),D
32,91ST MASSACHUSETTS OPEN,UNDER 2100,1,B,12454998,STEPHEN GRADIJAN,1883 => 1854 (R),W
33,91ST MASSACHUSETTS OPEN,UNDER 2100,6,B,15922026,FRANKLIN PHILLIP LEWIS,1868 => 1873 (R),D
34,BARRY S. SPIEGEL CUP,ELEMENTARY SCHOOL,3,W,16340541,ANDREW X LIU,1809 => 1760 (R),W
35,BARRY S. SPIEGEL CUP,ELEMENTARY SCHOOL,4,B,30425013,KEVIN ZHAO,1829 => 1824 (R),D
36,3RD ANNUAL NIAGARA FALLS OPEN,UNDER 2000,1,W,30075944,TSZ YEUNG GUAN,1845 => 1899 (R),L
37,3RD ANNUAL NIAGARA FALLS OPEN,UNDER 2000,5,W,10266955,DAVID E DEMETRUK,1829 => 1800 (R),D
38,SPRING FESTIVAL,OPEN,2,B,15718966,RANJAN DEY,1832 => 1856 (R),L
39,SPRING FESTIVAL,OPEN,5,B,15922026,FRANKLIN PHILLIP LEWIS,1856 => 1872 (R),L
40,15TH ANNUAL OPEN AT FOXWOODS,UNDER 2200,6,W,14567906,BRENT MCCREESH,1893 => 1867 (R),D
41,15TH ANNUAL OPEN AT FOXWOODS,UNDER 2200,7,B,16880573,BOHAN WANG,1876 => 1882 (R),L
42,HURVITZ CUP,K-5,2,W,16237733,YUZE LUKE JI,1847 => 1843 (R),D
43,31ST EASTERN CLASS CHAMPIONSHIPS!,CLASS A,3,W,10039983,PETER L THAU,1800 => 1800 (R),D
44,31ST EASTERN CLASS CHAMPIONSHIPS!,CLASS A,4,B,11366805,NATASHA C CHRISTIANSEN,1808 => 1800 (R),W
45,11TH ANNUAL BOSTON CHESS CONGRESS!,UNDER 2100 SECTION,1,B,12545692,RONALD DAVID SPERBER,1860 => 1805 (R),D
46,11TH ANNUAL BOSTON CHESS CONGRESS!,UNDER 2100 SECTION,2,W,13172162,JONATHAN INGELLIS,1875 => 1844 (R),L
47,11TH ANNUAL BOSTON CHESS CONGRESS!,UNDER 2100 SECTION,4,B,15429990,AIDEN TEITELMAN,1829 => 1838 (R),L
48,47TH ANNUAL EASTERN OPEN!,UNDER 2200 SECTION,2,W,14872627,ASHLEY XING,1875 => 1863 (R),W
49,47TH ANNUAL EASTERN OPEN!,UNDER 2200 SECTION,4,B,15197624,NAVEEN BALAKRISHNAN,1811 => 1830 (R),D
50,47TH ANNUAL EASTERN OPEN!,UNDER 2200 SECTION,5,W,14316575,CHRISTOPHER WILLIAMS,1853 => 1872 (R),W
51,47TH ANNUAL EASTERN OPEN!,UNDER 2200 SECTION,6,B,11379770,ROGER ANDREW PAULEY,1842 => 1838 (R),L
52,KATE GASSER MEMORIAL,PREMIER,3,W,12712921,TOM NEWMAN,1896 => 1881 (R),W
53,53RD ANNUAL NATIONAL CHESS CONGRESS,UNDER 2000,2,W,12483124,RICHARD SAND,1855 => 1826 (R),L
54,26TH ANNUAL EASTERN CHESS CONGRESS!,UNDER 2100 SECTION,2,W,16811908,MICHAEL DENG,1810 => 1749 (R),W
55,26TH ANNUAL EASTERN CHESS CONGRESS!,UNDER 2100 SECTION,4,W,12561795,YIGAL NOCHOMOVITZ,1849 => 1803 (R),D
56,26TH ANNUAL EASTERN CHESS CONGRESS!,UNDER 2100 SECTION,5,B,16831504,ELLIOTT GOODRICH,1872 => 1872 (R),L
57,11TH ANNUAL HARTFORD OPEN,UNDER 2100 SECTION,1,W,14946881,MILES NATHANIEL GRIFFIN,1848 => 1930 (R),L
58,11TH ANNUAL HARTFORD OPEN,UNDER 2100 SECTION,3,W,16129851,MARIO GUEVARA-RODRIGUEZ,1887 => 1847 (R),D
59,71ST NEW HAMPSHIRE OPEN,OPEN,4,B,13453097,MEGAN CHEN,1808 => 1806 (R),L
60,81ST NEW ENGLAND OPEN,UNDER 2000,5,B,16112667,NIAL RENSHAW,1879 => 1900 (R),L
61,81ST NEW ENGLAND OPEN,UNDER 2000,6,W,15953228,ALEXANDER MENDONEZ,1837 => 1836 (R),L
62,ROCCO R. PASQUALE MEMORIAL,PREMIER,2,W,16552308,PRAGYAN SRIRAM,1845 => 1838 (R),D
63,12TH ANNUAL CENTRAL CALIFORNIA OPEN,UNDER 2100,2,W,20052503,JESSE A TURNER,1826 => 1812 (R),W
64,12TH ANNUAL CENTRAL CALIFORNIA OPEN,UNDER 2100,5,W,10478529,ALLEN VAN GELDER,1800 => 1800 (R),D
65,BILLERICA FEBRUARY SWISS 2022- OPEN,OPEN,1,B,30299274,DEJAN SKRCHESKI,1897 => 1919 (R),L
66,LAURENCE SCHMITT MEMORIAL,OPEN,1,W,17104852,ROI YEHOSHUA,1823 => 1814 (R),L
2,57TH ANNUAL LIBERTY BELL OPEN!,MAJOR SECTION!,7,B,30053068,MARK LEO KOGAN,1921 => 1933 (R),L
3,13TH ANNUAL BOSTON CHESS CONGRESS,PREMIER SECTION!,4,B,30154455,ROYCE ZHANG,1972 => 1935 (R),D
4,2024 NORTH AMERICAN YOUTH,U10-OPEN,7,W,30067435,OSCAR YIHANG ZHANG,1972 => 2034 (R),D
5,146TH ANNUAL NY STATE CHAMPIONSHIP!,CHAMPIONSHIP!,4,W,30026918,LILIANNA GAO,1928 => 1893 (R),D
6,146TH ANNUAL NY STATE CHAMPIONSHIP!,CHAMPIONSHIP!,5,B,13910194,MATT CHAN,1916 => 1898 (R),D
7,56TH ANNUAL ATLANTIC OPEN!,MAJOR SECTION!,2,B,16024678,ADHIRAIYAN MURUGAN AYYAPPAN,1913 => 1931 (R),L
8,56TH ANNUAL ATLANTIC OPEN!,MAJOR SECTION!,3,B,15354267,SAHARSH SATYASAI BANGARU,1962 => 1943 (R),D
9,56TH ANNUAL ATLANTIC OPEN!,MAJOR SECTION!,4,W,15971911,ANANYA ANANTH,1900 => 1906 (R),D
10,56TH ANNUAL ATLANTIC OPEN!,MAJOR SECTION!,5,B,16793462,ANVITH REDDY MARRI,1910 => 1912 (R),D
11,54TH ANNUAL CONTINENTAL OPEN,PREMIER,6,W,30360321,SASHA MILO SCHAEFER,1973 => 1967 (R),D
12,29TH ANNUAL BRADLEY OPEN!,MAJOR SECTION!,3,W,15323071,NAKUL RAMASWAMY,1916 => 1917 (R),D
13,NEW ENGLAND CLASS CHAMPIONSHIP,MASTER/EXPERT,5,W,30350651,ARTHUR ZHOU,1902 => 1912 (R),W
14,32ND ANNUAL EASTERN CLASS,EXPERT SECTION,2,W,30313152,LACEY WANG,1968 => 1960 (R),D
15,32ND ANNUAL EASTERN CLASS,EXPERT SECTION,3,B,15323071,NAKUL RAMASWAMY,1965 => 1916 (R),W
16,92ND MASSACHUSETTS OPEN,CHAMPIONSHIP,4,W,30258050,FELIX WU,1917 => 1907 (R),D
17,BARRY S. SPIEGEL CUP,ELEMENTARY SCHOOL,4,B,30258050,FELIX WU,1915 => 1917 (R),D
18,THE NORTHERN CLASS CHAMPIONSHIPS,PREMIER,3,W,30026918,LILIANNA GAO,1902 => 1903 (R),D
19,MCC - 2024-03,OPEN,4,W,14297271,AKSHAY PADMANABHAN,1969 => 1988 (R),D
20,2ND ANNUAL MURRAY NEWCOMB MEMORIAL TOURNAMENT,PREMIER,3,B,12430910,ALEX HERRERA,1900 => 1900 (R),W
21,MARCH G-80,OPEN,2,B,15110208,JOHN ARCHIBALD,1978 => 1964 (R),L
22,WORLD TEAM 2024,WORLD AMATEUR TEAM 2024,1,W,15970938,KYLE CHEUNG,1969 => 2002 (R),L
23,WORLD TEAM 2024,WORLD AMATEUR TEAM 2024,6,W,16079918,HENRY SWING,1908 => 1904 (R),W
24,61ST ANNUAL BALTIMORE OPEN,UNDER 2100,4,W,12547003,WILBERT ALEXANDER BROWN,1909 => 1904 (R),D
25,MCC - 2024-01,OPEN,2,B,12223060,FREDERICK KEMP PEARSON,1975 => 1956 (R),W
26,32ND MID-WINTER CLASSIC,OPEN,2,B,30313152,LACEY WANG,1920 => 1916 (R),D
27,56TH ANNUAL LIBERTY BELL OPEN!,UNDER 2100 SECTION,6,B,15515557,BENJAMIN FRANCIS LAUER,1989 => 1972 (R),L
28,48TH ANNUAL EASTERN OPEN!,UNDER 2200 SECTION,3,W,16351666,RYAN HO,1996 => 1982 (R),D
29,48TH ANNUAL EASTERN OPEN!,UNDER 2200 SECTION,8,B,30050913,SAMUEL GU,1926 => 1936 (R),L
30,4TH BOSTON ELITE THANKSGIVING FIDE,PREMIER,1,B,15486476,TIANNA WANG,1989 => 1995 (R),L
31,4TH BOSTON ELITE THANKSGIVING FIDE,PREMIER,2,W,16189694,MICHAEL KANG,1935 => 1964 (R),L
32,4TH BOSTON ELITE THANKSGIVING FIDE,PREMIER,4,W,16880573,BOHAN WANG,1963 => 1927 (R),D
33,4TH BOSTON ELITE THANKSGIVING FIDE,PREMIER,6,B,16237733,YUZE LUKE JI,1952 => 1937 (R),L
34,BCF FALL FESTIVAL,OPEN,2,B,15110208,JOHN ARCHIBALD,1984 => 1957 (R),D
35,BCF FALL FESTIVAL,OPEN,4,B,16880573,BOHAN WANG,1974 => 1963 (R),W
36,1ST PIONEER VALLEY AUTUMN CLASS,OPEN,3,B,12713955,ILYA BEGILMAN,1935 => 1914 (R),W
37,MCC - 2023-09,OPEN,4,W,16386416,NIKOLAY AVDOKHIN,1997 => 1997 (R),D
38,9TH ANNUAL CENTRAL NY OPEN!,OPEN SECTION!,1,W,12540651,RALPH GREGORZ,1955 => 1930 (R),L
39,9TH ANNUAL CENTRAL NY OPEN!,OPEN SECTION!,2,B,17117362,LEV SHANGIN,1928 => 1921 (R),D
40,82ND NEW ENGLAND OPEN,CHAMPIONSHIP,1,B,15922026,FRANKLIN PHILLIP LEWIS,1982 => 1994 (R),D
41,82ND NEW ENGLAND OPEN,CHAMPIONSHIP,3,B,12533685,ERIN DAME,1979 => 1962 (R),L
42,82ND NEW ENGLAND OPEN,CHAMPIONSHIP,4,B,15903383,ALEX KAELIN,1906 => 1885 (R),L
43,82ND NEW ENGLAND OPEN,CHAMPIONSHIP,6,W,30264362,SHAWN XU,1941 => 1929 (R),L
